PC_Timestamp,Pico_Timestamp,Pressure,Temperature,Encoder_Degrees
16:58:22.897,5957353482,101223.000,23.810,197461.688
16:58:23.000,5957457494,101224.000,23.800,197610.938
16:58:23.103,5957559490,101225.000,23.810,197615.281
16:58:23.205,5957662484,101222.000,23.800,197616.484
16:58:23.415,5957872475,101229.000,23.800,197616.516
16:58:23.517,5957974487,101225.000,23.800,197748.500
16:58:23.620,5958077481,101224.000,23.800,197769.844
16:58:23.723,5958180481,101226.000,23.810,197771.266
16:58:23.931,5958388475,101223.000,23.810,197771.266
16:58:24.034,5958491492,101220.000,23.810,197919.203
16:58:24.135,5958592485,101227.000,23.810,197924.719
16:58:24.237,5958694483,101224.000,23.810,197926.047
16:58:24.444,5958901478,101228.000,23.810,197926.062
16:58:24.546,5959003485,101223.000,23.810,197955.688
16:58:24.649,5959106480,101226.000,23.810,198080.375
16:58:24.751,5959208487,101229.000,23.810,198080.859
16:58:24.959,5959416474,101226.000,23.810,198080.859
16:58:25.061,5959518489,101224.000,23.810,198204.938
16:58:25.163,5959620480,101223.000,23.810,198234.031
16:58:25.266,5959723482,101224.000,23.810,198235.562
16:58:25.473,5959930476,101223.000,23.810,198235.594
16:58:25.576,5960032490,101225.000,23.800,198275.422
16:58:25.678,5960135481,101222.000,23.810,198389.953
16:58:25.780,5960237483,101227.000,23.810,198390.406
16:58:25.987,5960444475,101223.000,23.810,198390.406
16:58:26.089,5960546485,101226.000,23.810,198400.609
16:58:26.192,5960649491,101225.000,23.810,198544.547
16:58:26.294,5960751483,101223.000,23.810,198545.312
16:58:26.502,5960959481,101225.000,23.810,198545.312
16:58:26.604,5961061480,101224.000,23.810,198617.734
16:58:26.706,5961163483,101225.000,23.800,198697.938
16:58:26.809,5961266480,101226.000,23.810,198700.031
16:58:27.017,5961474475,101225.000,23.810,198700.078
16:58:27.119,5961576486,101223.000,23.810,198700.078
16:58:27.221,5961678476,101225.000,23.810,198854.031
16:58:27.324,5961781481,101223.000,23.810,198854.875
16:58:27.531,5961988471,101227.000,23.810,198854.875
16:58:27.633,5962090483,101225.000,23.810,198893.078
16:58:27.735,5962192482,101225.000,23.810,199009.406
16:58:27.838,5962294480,101223.000,23.810,199009.406
16:58:28.045,5962502484,101225.000,23.810,199009.734
16:58:28.149,5962605484,101224.000,23.800,199149.438
16:58:28.251,5962708480,101225.000,23.810,199162.984
16:58:28.353,5962810486,101220.000,23.810,199164.500
16:58:28.560,5963017480,101224.000,23.810,199164.531
16:58:28.662,5963119492,101224.000,23.810,199164.531
16:58:28.764,5963221479,101227.000,23.810,199318.375
16:58:28.866,5963323483,101228.000,23.810,199319.281
16:58:28.968,5963425494,101222.000,23.810,199319.281
16:58:29.070,5963527481,101225.000,23.810,199319.281
16:58:29.172,5963629495,101225.000,23.810,199319.281
16:58:29.275,5963732489,101223.000,23.810,199319.281
16:58:29.378,5963835485,101222.000,23.810,199319.281
16:58:29.481,5963938491,101224.000,23.810,199319.281
16:58:29.583,5964040489,101225.000,23.810,199319.281
16:58:29.685,5964142489,101222.000,23.810,199319.281
16:58:29.787,5964244490,101227.000,23.810,199319.297
16:58:29.888,5964345487,101225.000,23.810,199319.281
16:58:30.097,5964554486,101221.000,23.800,199319.297
16:58:30.199,5964656487,101222.000,23.810,199168.766
16:58:30.302,5964758486,101224.000,23.800,199165.625
16:58:30.403,5964860482,101227.000,23.810,199164.547
16:58:30.607,5965064477,101226.000,23.810,199164.578
16:58:30.710,5965166484,101222.000,23.810,199015.188
16:58:30.812,5965269529,101222.000,23.810,199010.812
16:58:30.914,5965371530,101223.000,23.800,199009.625
16:58:31.123,5965580479,101226.000,23.800,199009.641
16:58:31.226,5965682528,101224.000,23.800,198859.344
16:58:31.328,5965785526,101225.000,23.810,198856.016
16:58:31.440,5965888528,101222.000,23.800,198854.828
16:58:31.639,5966096478,101223.000,23.800,198854.828
16:58:31.742,5966199525,101223.000,23.800,198704.359
16:58:31.845,5966301520,101225.000,23.810,198701.078
16:58:31.946,5966403516,101227.000,23.810,198699.984
16:58:32.156,5966613526,101224.000,23.800,198699.984
16:58:32.258,5966715523,101224.000,23.800,198554.391
16:58:32.361,5966818523,101228.000,23.810,198546.500
16:58:32.463,5966920526,101223.000,23.800,198545.188
16:58:32.672,5967129473,101226.000,23.800,198545.203
16:58:32.774,5967231521,101223.000,23.800,198545.234
16:58:32.877,5967334520,101221.000,23.800,198390.406
16:58:32.979,5967436521,101225.000,23.800,198390.406
16:58:33.188,5967645520,101220.000,23.800,198390.406
16:58:33.292,5967748522,101222.000,23.800,198243.938
16:58:33.405,5967851523,101225.000,23.800,198236.844
16:58:33.497,5967954514,101226.000,23.800,198235.547
16:58:33.707,5968164459,101220.000,23.800,198235.547
16:58:33.810,5968267517,101224.000,23.810,198232.188
16:58:33.912,5968369516,101224.000,23.810,198081.406
16:58:34.014,5968471516,101225.000,23.810,198080.734
16:58:34.225,5968682514,101221.000,23.790,198080.750
16:58:34.328,5968785518,101225.000,23.800,198051.344
16:58:34.431,5968888511,101224.000,23.800,197926.344
16:58:34.534,5968991519,101224.000,23.800,197925.969
16:58:34.743,5969200507,101223.000,23.800,197926.000
16:58:34.846,5969303513,101223.000,23.810,197914.203
16:58:34.948,5969405452,101221.000,23.810,197771.656
16:58:35.050,5969507519,101223.000,23.810,197771.094
16:58:35.259,5969716507,101218.000,23.800,197771.125
16:58:35.363,5969819512,101227.000,23.800,197730.875
16:58:35.465,5969922454,101224.000,23.800,197616.484
16:58:35.580,5970037521,101222.000,23.790,197616.312
16:58:35.789,5970246445,101220.000,23.790,197616.312
16:58:35.891,5970348516,101222.000,23.800,197505.109
16:58:35.993,5970450450,101220.000,23.810,197463.188
16:58:36.095,5970552516,101227.000,23.810,197461.500
16:58:36.305,5970762520,101222.000,23.800,197461.516
16:58:36.408,5970865519,101223.000,23.800,197316.391
16:58:36.510,5970967514,101220.000,23.810,197308.062
16:58:36.612,5971069512,101223.000,23.810,197306.719
16:58:36.824,5971280445,101221.000,23.790,197306.766
16:58:36.926,5971383518,101222.000,23.800,197306.766
16:58:37.028,5971485516,101224.000,23.810,197153.000
16:58:37.130,5971587511,101224.000,23.810,197151.906
16:58:37.338,5971795502,101228.000,23.800,197151.938
16:58:37.456,5971897513,101224.000,23.800,197151.938
16:58:37.548,5972005509,101222.000,23.800,196997.344
16:58:37.650,5972107516,101224.000,23.810,196997.141
16:58:37.860,5972317512,101223.000,23.790,196997.141
16:58:37.962,5972419512,101228.000,23.810,196950.141
16:58:38.066,5972522513,101224.000,23.810,196842.422
16:58:38.168,5972624516,101226.000,23.810,196842.422
16:58:38.377,5972834513,101221.000,23.800,196842.328
16:58:38.479,5972936504,101222.000,23.810,196712.484
16:58:38.587,5973044510,101222.000,23.800,196689.047
16:58:38.689,5973146510,101224.000,23.810,196687.500
16:58:38.897,5973354504,101220.000,23.800,196687.547
16:58:39.000,5973457505,101223.000,23.810,196537.672
16:58:39.102,5973559508,101221.000,23.810,196533.812
16:58:39.212,5973668507,101219.000,23.790,196532.688
16:58:39.422,5973878500,101221.000,23.800,196532.734
16:58:39.524,5973981505,101221.000,23.810,196382.000
16:58:39.626,5974083502,101224.000,23.810,196378.906
16:58:39.728,5974185507,101228.000,23.810,196377.891
16:58:39.932,5974388498,101220.000,23.810,196377.938
16:58:40.034,5974491504,101225.000,23.810,196378.000
16:58:40.137,5974594508,101222.000,23.810,196223.625
16:58:40.240,5974696501,101222.000,23.810,196223.109
16:58:40.451,5974908510,101219.000,23.790,196223.141
16:58:40.553,5975010511,101224.000,23.810,196223.188
16:58:40.656,5975113507,101224.000,23.800,196069.234
16:58:40.759,5975216507,101222.000,23.810,196068.312
16:58:40.970,5975427506,101222.000,23.790,196068.344
16:58:41.072,5975529509,101221.000,23.800,195917.516
16:58:41.175,5975631506,101220.000,23.810,195914.422
16:58:41.279,5975736506,101221.000,23.800,195913.469
16:58:41.489,5975945499,101221.000,23.800,195913.516
16:58:41.591,5976047507,101222.000,23.800,195764.875
16:58:41.694,5976151512,101223.000,23.810,195759.859
16:58:41.796,5976253503,101221.000,23.810,195758.703
16:58:42.010,5976467503,101224.000,23.800,195758.719
16:58:42.114,5976570502,101222.000,23.800,195608.609
16:58:42.215,5976672499,101222.000,23.810,195604.922
16:58:42.317,5976774498,101227.000,23.810,195603.875
16:58:42.528,5976985498,101220.000,23.800,195603.922
16:58:42.630,5977087497,101220.000,23.800,195603.969
16:58:42.732,5977189496,101224.000,23.810,195603.969
16:58:42.833,5977290498,101228.000,23.810,195449.078
16:58:43.049,5977506501,101221.000,23.800,195449.078
16:58:43.151,5977608498,101222.000,23.810,195389.984
16:58:43.253,5977710500,101223.000,23.800,195294.312
16:58:43.357,5977812498,101223.000,23.810,195294.312
16:58:43.567,5978024489,101217.000,23.800,195294.281
16:58:43.670,5978127496,101225.000,23.800,195186.578
16:58:43.781,5978229501,101227.000,23.810,195141.250
16:58:43.873,5978330490,101223.000,23.810,195139.484
16:58:44.083,5978540491,101222.000,23.800,195139.531
16:58:44.185,5978642497,101228.000,23.810,194993.938
16:58:44.287,5978744494,101224.000,23.810,194986.031
16:58:44.390,5978847496,101223.000,23.810,194984.672
16:58:44.608,5979065490,101217.000,23.790,194984.719
16:58:44.710,5979167494,101223.000,23.800,194879.484
16:58:44.812,5979269497,101221.000,23.810,194831.594
16:58:44.914,5979371497,101224.000,23.810,194831.594
16:58:45.124,5979581499,101222.000,23.800,194829.922
16:58:45.227,5979683494,101224.000,23.810,194682.922
16:58:45.329,5979786488,101223.000,23.800,194676.281
16:58:45.431,5979888493,101223.000,23.810,194675.078
16:58:45.642,5980098506,101223.000,23.800,194675.141
16:58:45.745,5980202515,101221.000,23.800,194675.156
16:58:45.847,5980304495,101222.000,23.800,194521.172
16:58:45.949,5980406495,101224.000,23.810,194520.297
16:58:46.157,5980614491,101222.000,23.800,194520.328
16:58:46.260,5980716499,101221.000,23.810,194520.391
16:58:46.363,5980820510,101224.000,23.810,194366.344
16:58:46.465,5980922490,101221.000,23.810,194365.484
16:58:46.676,5981133510,101220.000,23.800,194365.547
16:58:46.778,5981235495,101217.000,23.800,194215.500
16:58:46.880,5981337495,101223.000,23.810,194211.734
16:58:46.982,5981439499,101222.000,23.810,194210.688
16:58:47.192,5981648492,101221.000,23.800,194210.734
16:58:47.296,5981753495,101221.000,23.800,194210.797
16:58:47.398,5981855490,101224.000,23.800,194056.453
16:58:47.500,5981957499,101221.000,23.810,194055.938
16:58:47.715,5982171502,101220.000,23.790,194055.969
16:58:47.817,5982274492,101220.000,23.800,193906.297
16:58:47.919,5982376493,101223.000,23.810,193902.172
16:58:48.022,5982479488,101222.000,23.800,193901.094
16:58:48.234,5982691494,101221.000,23.790,193901.125
16:58:48.336,5982793492,101222.000,23.800,193901.125
16:58:48.439,5982896487,101223.000,23.810,193747.078
16:58:48.542,5982999486,101221.000,23.810,193746.266
16:58:48.752,5983209487,101219.000,23.800,193746.312
16:58:48.855,5983312488,101219.000,23.800,193598.422
16:58:48.958,5983415492,101222.000,23.810,193592.766
16:58:49.060,5983517489,101223.000,23.810,193591.500
16:58:49.263,5983720483,101223.000,23.810,193591.516
16:58:49.365,5983822488,101223.000,23.810,193491.172
16:58:49.467,5983924491,101221.000,23.810,193438.500
16:58:49.569,5984026490,101220.000,23.810,193436.656
16:58:49.781,5984237489,101221.000,23.800,193436.703
16:58:49.883,5984340486,101219.000,23.810,193436.734
16:58:49.985,5984442483,101220.000,23.810,193282.203
16:58:50.088,5984545486,101220.000,23.810,193281.875
16:58:50.299,5984756491,101218.000,23.800,193281.875
16:58:50.401,5984858481,101220.000,23.810,193281.938
16:58:50.503,5984959484,101223.000,23.810,193281.938
16:58:50.605,5985062480,101223.000,23.810,193127.078
16:58:50.813,5985270482,101220.000,23.800,193127.125
16:58:50.915,5985372483,101222.000,23.810,193127.172
16:58:51.017,5985474493,101220.000,23.810,192972.781
16:58:51.120,5985577484,101221.000,23.810,192972.328
16:58:51.329,5985786477,101221.000,23.800,192972.344
16:58:51.431,5985888488,101224.000,23.810,192951.906
16:58:51.535,5985992496,101222.000,23.800,192817.906
16:58:51.638,5986095484,101223.000,23.810,192817.484
16:58:51.847,5986303481,101221.000,23.810,192817.484
16:58:51.948,5986405487,101222.000,23.810,192727.766
16:58:52.050,5986507481,101223.000,23.810,192664.594
16:58:52.151,5986608485,101223.000,23.820,192662.703
16:58:52.361,5986818478,101218.000,23.800,192662.734
16:58:52.464,5986921484,101225.000,23.810,192528.547
16:58:52.567,5987024488,101221.000,23.810,192509.281
16:58:52.669,5987126484,101223.000,23.810,192507.891
16:58:52.879,5987336501,101221.000,23.800,192507.938
16:58:52.981,5987438487,101220.000,23.810,192363.141
16:58:53.084,5987541482,101224.000,23.810,192354.547
16:58:53.189,5987646481,101220.000,23.800,192353.078
16:58:53.411,5987855487,101221.000,23.800,192353.109
16:58:53.502,5987959497,101224.000,23.800,192204.781
16:58:53.604,5988061495,101222.000,23.810,192199.453
16:58:53.711,5988163482,101221.000,23.810,192198.281
16:58:53.919,5988376486,101219.000,23.800,192198.312
16:58:54.020,5988477497,101220.000,23.810,192051.453
16:58:54.124,5988580485,101222.000,23.810,192044.797
16:58:54.225,5988682484,101220.000,23.810,192043.500
16:58:54.435,5988891490,101220.000,23.800,192043.516
16:58:54.537,5988994483,101220.000,23.800,191895.359
16:58:54.640,5989097499,101222.000,23.810,191889.859
16:58:54.742,5989199489,101221.000,23.810,191888.750
16:58:54.950,5989407484,101217.000,23.800,191888.766
16:58:55.060,5989509494,101225.000,23.810,191888.812
16:58:55.167,5989624481,101219.000,23.790,191734.766
16:58:55.270,5989727485,101221.000,23.800,191733.922
16:58:55.479,5989936480,101223.000,23.800,191733.953
16:58:55.581,5990038487,101223.000,23.810,191588.219
16:58:55.683,5990140483,101222.000,23.810,191580.422
16:58:55.800,5990242492,101225.000,23.810,191579.109
16:58:55.999,5990456478,101221.000,23.800,191579.125
16:58:56.102,5990558483,101222.000,23.810,191429.625
16:58:56.203,5990660487,101222.000,23.810,191425.453
16:58:56.305,5990762483,101220.000,23.810,191424.281
16:58:56.514,5990971489,101219.000,23.800,191424.328
16:58:56.616,5991073490,101221.000,23.810,191424.375
16:58:56.718,5991175482,101223.000,23.810,191269.812
16:58:56.821,5991278483,101222.000,23.810,191269.484
16:58:57.030,5991487474,101218.000,23.800,191269.531
16:58:57.133,5991590481,101224.000,23.810,191226.969
16:58:57.236,5991693487,101221.000,23.800,191115.062
16:58:57.339,5991796484,101221.000,23.810,191114.672
16:58:57.547,5992004479,101218.000,23.800,191114.719
16:58:57.649,5992106482,101222.000,23.810,190967.219
16:58:57.753,5992208486,101220.000,23.810,190961.141
16:58:57.855,5992312507,101221.000,23.810,190959.891
16:58:58.065,5992521497,101222.000,23.800,190959.938
16:58:58.169,5992626485,101222.000,23.800,190810.594
16:58:58.273,5992730492,101220.000,23.800,190806.203
16:58:58.376,5992833479,101226.000,23.810,190805.125
16:58:58.586,5993043486,101220.000,23.800,190805.125
16:58:58.688,5993145480,101221.000,23.810,190678.719
16:58:58.791,5993248486,101224.000,23.810,190651.875
16:58:58.896,5993353487,101223.000,23.810,190650.281
16:58:59.106,5993563474,101221.000,23.800,190650.328
16:58:59.209,5993666487,101222.000,23.810,190510.203
16:58:59.311,5993768481,101222.000,23.810,190496.969
16:58:59.431,5993873486,101219.000,23.810,190495.531
16:58:59.637,5994094476,101216.000,23.800,190495.547
16:58:59.739,5994196483,101222.000,23.800,190495.594
16:58:59.841,5994298488,101223.000,23.810,190340.844
16:58:59.944,5994400491,101225.000,23.810,190340.688
16:59:00.152,5994609474,101222.000,23.800,190340.703
16:59:00.254,5994711482,101222.000,23.810,190222.094
16:59:00.355,5994812485,101220.000,23.810,190187.484
16:59:00.457,5994914481,101224.000,23.810,190185.906
16:59:00.666,5995123478,101222.000,23.800,190185.906
16:59:00.769,5995225498,101222.000,23.810,190186.000
16:59:00.871,5995328495,101225.000,23.810,190031.203
16:59:00.973,5995430494,101221.000,23.810,190031.062
16:59:01.184,5995640491,101220.000,23.800,190031.094
16:59:01.285,5995742496,101223.000,23.810,189949.172
16:59:01.388,5995845494,101224.000,23.810,189878.266
16:59:01.491,5995948489,101222.000,23.810,189876.297
16:59:01.700,5996157485,101220.000,23.810,189876.312
16:59:01.802,5996259492,101224.000,23.810,189727.188
16:59:01.904,5996361493,101224.000,23.810,189722.609
16:59:02.006,5996463486,101223.000,23.810,189721.562
16:59:02.215,5996672476,101218.000,23.800,189721.578
16:59:02.318,5996775483,101222.000,23.810,189721.609
16:59:02.420,5996877486,101223.000,23.810,189567.469
16:59:02.522,5996979485,101222.000,23.810,189566.703
16:59:02.731,5997188484,101221.000,23.800,189566.719
16:59:02.837,5997294488,101220.000,23.800,189553.453
16:59:02.943,5997399481,101226.000,23.800,189412.250
16:59:03.044,5997501486,101222.000,23.810,189411.906
16:59:03.266,5997723479,101219.000,23.790,189411.938
16:59:03.369,5997825484,101222.000,23.800,189261.219
16:59:03.471,5997928480,101222.000,23.800,189258.094
16:59:03.573,5998030482,101222.000,23.810,189257.125
16:59:03.792,5998239481,101221.000,23.800,189257.141
16:59:03.884,5998341484,101222.000,23.810,189257.219
16:59:03.986,5998443482,101223.000,23.810,189102.266
16:59:04.088,5998545478,101222.000,23.810,189102.266
16:59:04.297,5998754482,101223.000,23.800,189102.312
16:59:04.399,5998856493,101221.000,23.810,188964.078
16:59:04.501,5998958483,101221.000,23.810,188948.953
16:59:04.603,5999060485,101224.000,23.810,188947.500
16:59:04.812,5999269486,101218.000,23.800,188947.531
16:59:04.914,5999371484,101222.000,23.810,188796.812
16:59:05.017,5999474486,101222.000,23.810,188793.625
16:59:05.120,5999577481,101223.000,23.810,188792.672
16:59:05.330,5999786473,101218.000,23.800,188792.734
16:59:05.439,5999889483,101221.000,23.810,188792.781
16:59:05.541,5999998480,101222.000,23.800,188639.781
16:59:05.643,6000100482,101222.000,23.810,188637.875
16:59:05.853,6000310503,101220.000,23.800,188637.891
16:59:05.963,6000420486,101220.000,23.800,188637.953
16:59:06.065,6000522481,101222.000,23.800,188483.969
16:59:06.168,6000625486,101221.000,23.810,188483.094
16:59:06.379,6000836492,101219.000,23.800,188483.141
16:59:06.482,6000938485,101222.000,23.810,188333.812
16:59:06.585,6001042506,101227.000,23.810,188329.500
16:59:06.688,6001145483,101221.000,23.800,188328.297
16:59:06.905,6001362476,101222.000,23.800,188328.344
16:59:07.008,6001464499,101221.000,23.800,188328.391
16:59:07.109,6001566492,101224.000,23.810,188173.703
16:59:07.212,6001669496,101222.000,23.810,188173.469
16:59:07.425,6001878486,101220.000,23.800,188173.500
16:59:07.528,6001985489,101219.000,23.800,188101.609
16:59:07.630,6002087490,101224.000,23.800,188018.719
16:59:07.732,6002189490,101226.000,23.810,188018.719
16:59:07.940,6002397483,101219.000,23.800,188018.750
16:59:08.042,6002499493,101221.000,23.810,187898.328
16:59:08.143,6002600487,101222.000,23.820,187865.484
16:59:08.245,6002702487,101221.000,23.810,187863.875
16:59:08.455,6002911485,101221.000,23.800,187863.922
16:59:08.556,6003013489,101221.000,23.810,187863.984
16:59:08.658,6003115490,101220.000,23.810,187709.656
16:59:08.760,6003217485,101219.000,23.810,187709.125
16:59:08.966,6003423481,101220.000,23.810,187709.156
16:59:09.068,6003525482,101220.000,23.810,187669.406
16:59:09.171,6003628489,101224.000,23.810,187554.500
16:59:09.273,6003730480,101224.000,23.810,187554.250
16:59:09.481,6003938482,101223.000,23.800,187554.281
16:59:09.582,6004039486,101224.000,23.810,187484.344
16:59:09.685,6004142494,101221.000,23.810,187484.344
16:59:09.788,6004244481,101222.000,23.810,187399.516
16:59:09.998,6004454488,101219.000,23.800,187399.516
16:59:10.099,6004556482,101224.000,23.810,187250.250
16:59:10.201,6004658496,101221.000,23.810,187245.859
16:59:10.304,6004760478,101224.000,23.810,187244.719
16:59:10.508,6004964482,101222.000,23.810,187244.766
16:59:10.609,6005066479,101221.000,23.810,187095.109
16:59:10.711,6005168481,101221.000,23.810,187091.031
16:59:10.814,6005270477,101223.000,23.820,187089.922
16:59:11.027,6005484477,101218.000,23.800,187089.938
16:59:11.129,6005586491,101221.000,23.810,187088.781
16:59:11.232,6005689484,101221.000,23.810,186935.828
16:59:11.334,6005791481,101222.000,23.810,186935.094
16:59:11.551,6006008478,101218.000,23.800,186935.141
16:59:11.653,6006110484,101220.000,23.800,186900.297
16:59:11.761,6006213483,101226.000,23.810,186780.469
16:59:11.863,6006320485,101216.000,23.800,186780.328
16:59:12.074,6006530481,101223.000,23.800,186780.328
16:59:12.176,6006633483,101222.000,23.810,186659.453
16:59:12.278,6006735482,101221.000,23.810,186627.062
16:59:12.380,6006837486,101222.000,23.810,186625.531
16:59:12.592,6007048489,101222.000,23.800,186625.547
16:59:12.694,6007151500,101224.000,23.810,186564.641
16:59:12.796,6007253484,101223.000,23.810,186470.734
16:59:12.898,6007355498,101221.000,23.810,186470.734
16:59:13.107,6007564489,101218.000,23.800,186470.703
16:59:13.209,6007666486,101221.000,23.810,186361.781
16:59:13.311,6007768496,101222.000,23.810,186317.672
16:59:13.414,6007871491,101225.000,23.810,186315.938
16:59:13.624,6008081490,101220.000,23.800,186315.953
16:59:13.727,6008183480,101224.000,23.810,186167.906
16:59:13.829,6008286492,101223.000,23.810,186162.344
16:59:13.931,6008388492,101222.000,23.810,186161.109
16:59:14.141,6008598493,101218.000,23.800,186161.156
16:59:14.244,6008701491,101225.000,23.810,186015.078
16:59:14.346,6008803489,101223.000,23.810,186007.547
16:59:14.449,6008905486,101225.000,23.810,186006.312
16:59:14.658,6009115488,101218.000,23.800,186006.312
16:59:14.767,6009217483,101222.000,23.810,185889.094
16:59:14.875,6009332486,101220.000,23.800,185853.203
16:59:14.978,6009435490,101222.000,23.800,185851.531
16:59:15.189,6009646487,101221.000,23.800,185851.562
16:59:15.291,6009748488,101223.000,23.810,185783.703
16:59:15.393,6009850483,101221.000,23.810,185696.734
16:59:15.494,6009951490,101224.000,23.820,185696.734
16:59:15.709,6010166484,101221.000,23.800,185696.734
16:59:15.812,6010268480,101221.000,23.810,185550.531
16:59:15.914,6010371484,101219.000,23.810,185543.266
16:59:16.016,6010473483,101222.000,23.810,185541.938
16:59:16.225,6010682477,101222.000,23.800,185541.969
16:59:16.327,6010784485,101220.000,23.810,185541.984
16:59:16.430,6010887485,101222.000,23.810,185388.047
16:59:16.532,6010989482,101225.000,23.820,185387.125
16:59:16.742,6011199488,101221.000,23.800,185387.141
16:59:16.845,6011302485,101218.000,23.810,185387.188
16:59:16.947,6011404494,101225.000,23.810,185233.312
16:59:17.049,6011506490,101222.000,23.810,185232.375
16:59:17.251,6011708475,101224.000,23.820,185232.391
16:59:17.353,6011810490,101221.000,23.820,185232.391
16:59:17.455,6011912488,101222.000,23.820,185078.688
16:59:17.557,6012014480,101222.000,23.810,185077.547
16:59:17.766,6012223471,101219.000,23.810,185077.578
16:59:17.868,6012325486,101220.000,23.810,185063.000
16:59:17.970,6012427484,101223.000,23.810,184923.219
16:59:18.079,6012529482,101221.000,23.820,184922.781
16:59:18.287,6012744480,101224.000,23.810,184922.797
16:59:18.389,6012845485,101224.000,23.810,184818.609
16:59:18.491,6012948479,101221.000,23.810,184769.688
16:59:18.593,6013050486,101220.000,23.810,184767.938
16:59:18.802,6013259474,101219.000,23.800,184767.953
16:59:18.904,6013361479,101222.000,23.810,184767.984
16:59:19.010,6013463481,101219.000,23.810,184614.062
16:59:19.113,6013568483,101219.000,23.810,184613.141
16:59:19.323,6013780473,101220.000,23.800,184613.156
16:59:19.427,6013883480,101222.000,23.810,184464.125
16:59:19.529,6013986485,101220.000,23.810,184459.562
16:59:19.632,6014089490,101220.000,23.810,184458.344
16:59:19.838,6014294484,101222.000,23.810,184458.359
16:59:19.940,6014397492,101222.000,23.810,184308.141
16:59:20.042,6014499499,101221.000,23.810,184304.672
16:59:20.144,6014601493,101222.000,23.820,184303.547
16:59:20.354,6014810488,101220.000,23.810,184303.547
16:59:20.456,6014912484,101223.000,23.820,184254.328
16:59:20.560,6015016506,101220.000,23.810,184148.828
16:59:20.663,6015120497,101224.000,23.810,184148.828
16:59:20.880,6015337483,101221.000,23.800,184148.750
16:59:20.982,6015439490,101224.000,23.810,184148.750
16:59:21.085,6015542483,101221.000,23.810,183994.562
16:59:21.188,6015644479,101223.000,23.820,183993.969
16:59:21.413,6015870480,101223.000,23.800,183993.984
16:59:21.516,6015973487,101219.000,23.800,183993.984
16:59:21.618,6016075489,101221.000,23.800,183839.594
16:59:21.720,6016177488,101219.000,23.810,183839.141
16:59:21.929,6016386473,101216.000,23.810,183839.156
16:59:22.031,6016488481,101220.000,23.810,183819.422
16:59:22.135,6016590486,101221.000,23.820,183684.781
16:59:22.237,6016694495,101220.000,23.810,183684.359
16:59:22.448,6016904495,101222.000,23.800,183684.391
16:59:22.550,6017007486,101223.000,23.810,183639.828
16:59:22.651,6017108494,101223.000,23.810,183529.781
16:59:22.754,6017210482,101224.000,23.820,183529.781
16:59:22.960,6017417468,101222.000,23.810,183529.562
16:59:23.062,6017519491,101223.000,23.820,183397.453
16:59:23.164,6017621481,101221.000,23.820,183376.391
16:59:23.266,6017723484,101224.000,23.820,183374.750
16:59:23.488,6017933496,101220.000,23.800,183374.750
16:59:23.581,6018038484,101221.000,23.810,183331.000
16:59:23.684,6018141482,101223.000,23.810,183220.125
16:59:23.786,6018243484,101221.000,23.810,183219.922
16:59:23.995,6018452483,101223.000,23.810,183219.922
16:59:24.097,6018554483,101222.000,23.820,183186.312
16:59:24.199,6018656484,101221.000,23.820,183065.453
16:59:24.303,6018759481,101221.000,23.810,183065.188
16:59:24.511,6018968475,101220.000,23.810,183065.188
16:59:24.615,6019071486,101221.000,23.810,183002.812
16:59:24.716,6019173481,101222.000,23.810,182910.406
16:59:24.818,6019275483,101223.000,23.820,182910.406
16:59:25.027,6019484472,101220.000,23.800,182910.391
16:59:25.131,6019586481,101222.000,23.810,182764.891
16:59:25.232,6019689480,101223.000,23.810,182756.906
16:59:25.335,6019791495,101222.000,23.810,182755.609
16:59:25.542,6019999483,101218.000,23.810,182755.625
16:59:25.645,6020102497,101220.000,23.810,182750.781
16:59:25.747,6020204482,101220.000,23.810,182601.484
16:59:25.850,6020306482,101220.000,23.820,182600.766
16:59:26.059,6020516473,101219.000,23.810,182600.781
16:59:26.161,6020618490,101222.000,23.810,182581.750
16:59:26.263,6020720479,101223.000,23.810,182446.469
16:59:26.365,6020822490,101219.000,23.820,182445.984
16:59:26.575,6021031487,101220.000,23.810,182446.000
16:59:26.676,6021133494,101221.000,23.810,182392.406
16:59:26.791,6021235476,101222.000,23.810,182291.203
16:59:26.882,6021339500,101221.000,23.810,182291.203
16:59:27.092,6021548487,101219.000,23.810,182291.156
16:59:27.195,6021651488,101221.000,23.810,182164.016
16:59:27.297,6021754486,101223.000,23.810,182137.844
16:59:27.401,6021857485,101221.000,23.810,182136.328
16:59:27.611,6022068500,101220.000,23.810,182136.359
16:59:27.713,6022170486,101222.000,23.810,182136.391
16:59:27.815,6022272479,101221.000,23.810,181982.984
16:59:27.917,6022374483,101223.000,23.820,181981.531
16:59:28.141,6022583484,101219.000,23.810,181981.562
16:59:28.232,6022689490,101223.000,23.800,181845.312
16:59:28.334,6022791488,101224.000,23.810,181828.297
16:59:28.436,6022893483,101222.000,23.810,181826.797
16:59:28.645,6023102474,101216.000,23.810,181826.797
16:59:28.747,6023204487,101222.000,23.810,181826.797
16:59:28.847,6023304482,101223.000,23.820,181673.719
16:59:28.949,6023406483,101221.000,23.820,181671.938
16:59:29.158,6023615483,101221.000,23.800,181671.953
16:59:29.260,6023717485,101223.000,23.810,181531.000
16:59:29.362,6023819487,101221.000,23.810,181518.578
